# diffkk: no title lines specified
#------------------------
#   energy    f1        f2        f1_cl     f2_cl
  9356.1040       -2.4030909        3.5471757       -2.3809366        3.6014212
  9357.1040       -2.3953833        3.5466041       -2.3778413        3.6006967
  9358.1040       -2.3886362        3.5455008       -2.3747544        3.5999726
  9359.1040       -2.3815239        3.5449873       -2.3716759        3.5992487
  9360.1040       -2.3750996        3.5438527       -2.3686057        3.5985252
  9361.1040       -2.3681155        3.5433229       -2.3655438        3.5978020
  9362.1040       -2.3616756        3.5422271       -2.3624902        3.5970791
  9363.1040       -2.3545562        3.5418254       -2.3594448        3.5963565
  9364.1040       -2.3479154        3.5410213       -2.3564075        3.5956343
  9365.1040       -2.3406510        3.5410744       -2.3533785        3.5949123
  9366.1040       -2.3339933        3.5408203       -2.3503575        3.5941907
  9367.1040       -2.3268608        3.5414227       -2.3473446        3.5934694
  9368.1040       -2.3204384        3.5416473       -2.3443398        3.5927484
  9369.1040       -2.3135790        3.5426313       -2.3413430        3.5920277
  9370.1040       -2.3074191        3.5431714       -2.3383542        3.5913073
  9371.1040       -2.3008059        3.5444174       -2.3353733        3.5905872
  9372.1040       -2.2948518        3.5451796       -2.3324004        3.5898675
  9373.1040       -2.2883856        3.5466270       -2.3294354        3.5891481
  9374.1040       -2.2825025        3.5476184       -2.3264783        3.5884290
  9375.1040       -2.2760515        3.5493800       -2.3235290        3.5877102
  9376.1040       -2.2702020        3.5508264       -2.3205876        3.5869917
  9377.1040       -2.2639080        3.5531413       -2.3176540        3.5862736
  9378.1040       -2.2583728        3.5551622       -2.3147281        3.5855558
  9379.1040       -2.2525489        3.5579801       -2.3118101        3.5848383
  9380.1040       -2.2475700        3.5603737       -2.3088998        3.5841211
  9381.1040       -2.2423231        3.5634280       -2.3059973        3.5834042
  9382.1040       -2.2379072        3.5659439       -2.3031025        3.5826877
  9383.1040       -2.2331867        3.5689818       -2.3002154        3.5819715
  9384.1040       -2.2291633        3.5713462       -2.2973361        3.5812556
  9385.1040       -2.2246160        3.5741777       -2.2944645        3.5805400
  9386.1040       -2.2205077        3.5764252       -2.2916006        3.5798248
  9387.1040       -2.2156835        3.5793977       -2.2887445        3.5791099
  9388.1040       -2.2113021        3.5821525       -2.2858961        3.5783953
  9389.1040       -2.2064141        3.5859097       -2.2830555        3.5776811
  9390.1040       -2.2022343        3.5895978       -2.2802227        3.5769672
  9391.1040       -2.1978322        3.5943418       -2.2773978        3.5762536
  9392.1040       -2.1944204        3.5990046       -2.2745807        3.5755404
  9393.1040       -2.1910830        3.6046327       -2.2717716        3.5748275
  9394.1040       -2.1890245        3.6099968       -2.2689704        3.5741149
  9395.1040       -2.1872743        3.6159950       -2.2661774        3.5734027
  9396.1040       -2.1868358        3.6213279       -2.2633926        3.5726909
  9397.1040       -2.1865721        3.6269814       -2.2606162        3.5719793
  9398.1040       -2.1874228        3.6318103       -2.2578482        3.5712682
  9399.1040       -2.1883030        3.6369345       -2.2550890        3.5705574
  9400.1040       -2.1902821        3.6412770       -2.2523387        3.5698469
  9401.1040       -2.1924175        3.6458731       -2.2495977        3.5691369
  9402.1040       -2.1958069        3.6495062       -2.2468662        3.5684272
  9403.1040       -2.1994539        3.6530317       -2.2441449        3.5677179
  9404.1040       -2.2042286        3.6551481       -2.2414342        3.5670090
  9405.1040       -2.2089486        3.6568066       -2.2387350        3.5663005
  9406.1040       -2.2144092        3.6568576       -2.2360481        3.5655924
  9407.1040       -2.2194366        3.6563490       -2.2333747        3.5648847
  9408.1040       -2.2248172        3.6542136       -2.2307167        3.5641775
  9409.1040       -2.2293961        3.6515636       -2.2280760        3.5634708
  9410.1040       -2.2339552        3.6474140       -2.2254559        3.5627646
  9411.1040       -2.2373845        3.6429779       -2.2228607        3.5620589
  9412.1040       -2.2405785        3.6373595       -2.2202966        3.5613539
  9413.1040       -2.2425509        3.6317601       -2.2177736        3.5606495
  9414.1040       -2.2443050        3.6252563       -2.2153070        3.5599459
  9415.1040       -2.2449162        3.6190480       -2.2129234        3.5592432
  9416.1040       -2.2458390        3.6121250       -2.2106717        3.5585417
  9417.1040       -2.2464015        3.6051297       -2.2086524        3.5578417
  9418.1040       -2.2492013        3.5946860       -2.2071073        3.5571441
  9419.1040       -2.2449553        3.5766446       -2.2067699        3.5564507
  9420.1040       -2.2299183        3.5694911       -2.2107255        3.5557668
  9421.1040       -2.2369775        3.5795612       -2.2255593        3.5551091
  9422.1040       -2.2442429        3.5805401       -2.2296159        3.5544909
  9423.1040       -2.2429038        3.5788542       -2.2293374        3.5538875
  9424.1040       -2.2406496        3.5764182       -2.2278381        3.5532896
  9425.1040       -2.2358330        3.5749723       -2.2258690        3.5526944
  9426.1040       -2.2316470        3.5736918       -2.2236768        3.5521009
  9427.1040       -2.2263437        3.5735923       -2.2213635        3.5515086
  9428.1040       -2.2221152        3.5735451       -2.2189788        3.5509172
  9429.1040       -2.2172736        3.5744672       -2.2165492        3.5503264
  9430.1040       -2.2136045        3.5752517       -2.2140907        3.5497362
  9431.1040       -2.2095497        3.5768085       -2.2116128        3.5491465
  9432.1040       -2.2066738        3.5779991       -2.2091221        3.5485571
  9433.1040       -2.2034163        3.5797488       -2.2066230        3.5479681
  9434.1040       -2.2011746        3.5810127       -2.2041185        3.5473795
  9435.1040       -2.1984457        3.5828279       -2.2016108        3.5467911
  9436.1040       -2.1966372        3.5842881       -2.1991017        3.5462031
  9437.1040       -2.1944872        3.5864595       -2.1965924        3.5456152
  9438.1040       -2.1935040        3.5883148       -2.1940837        3.5450277
  9439.1040       -2.1925058        3.5907412       -2.1915766        3.5444403
  9440.1040       -2.1929044        3.5925216       -2.1890716        3.5438532
  9441.1040       -2.1933468        3.5944204       -2.1865690        3.5432663
  9442.1040       -2.1950216        3.5952874       -2.1840694        3.5426796
  9443.1040       -2.1965386        3.5959841       -2.1815731        3.5420931
  9444.1040       -2.1990356        3.5953967       -2.1790802        3.5415068
  9445.1040       -2.2010584        3.5944025       -2.1765911        3.5409207
  9446.1040       -2.2036257        3.5919895       -2.1741058        3.5403348
  9447.1040       -2.2052629        3.5891675       -2.1716245        3.5397490
  9448.1040       -2.2069757        3.5850768       -2.1691473        3.5391634
  9449.1040       -2.2073878        3.5808669       -2.1666744        3.5385780
  9450.1040       -2.2076140        3.5757406       -2.1642058        3.5379928
  9451.1040       -2.2063551        3.5708504       -2.1617416        3.5374077
  9452.1040       -2.2047342        3.5654842       -2.1592818        3.5368228
  9453.1040       -2.2016180        3.5609421       -2.1568266        3.5362381
  9454.1040       -2.1984212        3.5565062       -2.1543758        3.5356535
  9455.1040       -2.1942247        3.5532603       -2.1519297        3.5350691
  9456.1040       -2.1904807        3.5502643       -2.1494881        3.5344849
  9457.1040       -2.1862472        3.5483987       -2.1470511        3.5339008
  9458.1040       -2.1828570        3.5465884       -2.1446188        3.5333169
  9459.1040       -2.1792751        3.5456653       -2.1421911        3.5327331
  9460.1040       -2.1767938        3.5445169       -2.1397681        3.5321495
  9461.1040       -2.1743348        3.5438344       -2.1373497        3.5315660
  9462.1040       -2.1729517        3.5423870       -2.1349360        3.5309827
  9463.1040       -2.1712967        3.5409696       -2.1325270        3.5303996
  9464.1040       -2.1703052        3.5385726       -2.1301227        3.5298166
  9465.1040       -2.1686287        3.5361879       -2.1277230        3.5292337
  9466.1040       -2.1672962        3.5329884       -2.1253281        3.5286510
  9467.1040       -2.1651345        3.5300098       -2.1229378        3.5280685
  9468.1040       -2.1632610        3.5263754       -2.1205521        3.5274861
  9469.1040       -2.1605290        3.5230742       -2.1181711        3.5269038
  9470.1040       -2.1580593        3.5192236       -2.1157948        3.5263217
  9471.1040       -2.1547330        3.5158014       -2.1134231        3.5257397
  9472.1040       -2.1516833        3.5119088       -2.1110560        3.5251579
  9473.1040       -2.1478024        3.5084962       -2.1086936        3.5245763
  9474.1040       -2.1442119        3.5046436       -2.1063358        3.5239947
  9475.1040       -2.1397792        3.5012820       -2.1039826        3.5234134
  9476.1040       -2.1355861        3.4975147       -2.1016340        3.5228321
  9477.1040       -2.1304917        3.4943069       -2.0992899        3.5222511
  9478.1040       -2.1255763        3.4908225       -2.0969505        3.5216701
  9479.1040       -2.1197685        3.4880872       -2.0946156        3.5210893
  9480.1040       -2.1142548        3.4852581       -2.0922853        3.5205087
  9481.1040       -2.1080329        3.4832778       -2.0899594        3.5199282
  9482.1040       -2.1022980        3.4812224       -2.0876382        3.5193478
  9483.1040       -2.0960257        3.4799435       -2.0853214        3.5187676
  9484.1040       -2.0903229        3.4784697       -2.0830091        3.5181875
  9485.1040       -2.0840921        3.4776735       -2.0807013        3.5176076
  9486.1040       -2.0784119        3.4766305       -2.0783980        3.5170278
  9487.1040       -2.0721865        3.4762355       -2.0760991        3.5164482
  9488.1040       -2.0664921        3.4755848       -2.0738047        3.5158686
  9489.1040       -2.0602400        3.4755801       -2.0715147        3.5152893
  9490.1040       -2.0545036        3.4753302       -2.0692291        3.5147101
  9491.1040       -2.0481986        3.4757430       -2.0669480        3.5141310
  9492.1040       -2.0423997        3.4759444       -2.0646712        3.5135521
  9493.1040       -2.0360385        3.4768471       -2.0623988        3.5129733
  9494.1040       -2.0301946        3.4775820       -2.0601307        3.5123946
  9495.1040       -2.0238055        3.4790639       -2.0578670        3.5118161
  9496.1040       -2.0179553        3.4804470       -2.0556076        3.5112377
  9497.1040       -2.0116219        3.4826584       -2.0533525        3.5106595
  9498.1040       -2.0059285        3.4848365       -2.0511018        3.5100814
  9499.1040       -1.9998732        3.4878704       -2.0488553        3.5095035
  9500.1040       -1.9945781        3.4908753       -2.0466131        3.5089257
  9501.1040       -1.9890432        3.4947149       -2.0443752        3.5083480
  9502.1040       -1.9843832        3.4984897       -2.0421415        3.5077705
  9503.1040       -1.9795991        3.5030440       -2.0399120        3.5071931
  9504.1040       -1.9758014        3.5074629       -2.0376868        3.5066158
  9505.1040       -1.9719873        3.5125579       -2.0354657        3.5060387
  9506.1040       -1.9692351        3.5173918       -2.0332489        3.5054617
  9507.1040       -1.9665124        3.5227734       -2.0310362        3.5048849
  9508.1040       -1.9648818        3.5277781       -2.0288277        3.5043082
  9509.1040       -1.9633111        3.5332056       -2.0266233        3.5037317
  9510.1040       -1.9628394        3.5381180       -2.0244231        3.5031553
  9511.1040       -1.9623990        3.5433153       -2.0222270        3.5025790
  9512.1040       -1.9630011        3.5478922       -2.0200350        3.5020029
  9513.1040       -1.9635753        3.5526804       -2.0178470        3.5014269
  9514.1040       -1.9651463        3.5568251       -2.0156632        3.5008510
  9515.1040       -1.9667255        3.5611833       -2.0134834        3.5002753
  9516.1040       -1.9694268        3.5648393       -2.0113077        3.4996998
  9517.1040       -1.9723003        3.5685326       -2.0091360        3.4991243
  9518.1040       -1.9764521        3.5711798       -2.0069683        3.4985490
  9519.1040       -1.9807481        3.5732942       -2.0048046        3.4979739
  9520.1040       -1.9859123        3.5737899       -2.0026450        3.4973988
  9521.1040       -1.9905541        3.5734432       -2.0004893        3.4968240
  9522.1040       -1.9953316        3.5714694       -1.9983375        3.4962492
  9523.1040       -1.9989021        3.5689520       -1.9961898        3.4956746
  9524.1040       -2.0021769        3.5653650       -1.9940459        3.4951002
  9525.1040       -2.0041318        3.5617759       -1.9919060        3.4945258
  9526.1040       -2.0058046        3.5575253       -1.9897700        3.4939516
  9527.1040       -2.0061967        3.5536159       -1.9876380        3.4933776
  9528.1040       -2.0063950        3.5493976       -1.9855098        3.4928037
  9529.1040       -2.0055207        3.5458421       -1.9833854        3.4922299
  9530.1040       -2.0047485        3.5421885       -1.9812650        3.4916563
  9531.1040       -2.0032268        3.5392797       -1.9791484        3.4910828
  9532.1040       -2.0021152        3.5362201       -1.9770356        3.4905094
  9533.1040       -2.0004532        3.5337192       -1.9749266        3.4899362
  9534.1040       -1.9992349        3.5308806       -1.9728215        3.4893631
  9535.1040       -1.9974211        3.5284929       -1.9707201        3.4887902
  9536.1040       -1.9959878        3.5257320       -1.9686226        3.4882174
  9537.1040       -1.9939099        3.5234386       -1.9665288        3.4876447
  9538.1040       -1.9922020        3.5208234       -1.9644387        3.4870722
  9539.1040       -1.9898817        3.5187139       -1.9623525        3.4864998
  9540.1040       -1.9879741        3.5162995       -1.9602699        3.4859275
  9541.1040       -1.9855004        3.5143819       -1.9581911        3.4853554
  9542.1040       -1.9834666        3.5121303       -1.9561159        3.4847834
  9543.1040       -1.9808653        3.5103413       -1.9540445        3.4842116
  9544.1040       -1.9786801        3.5082062       -1.9519768        3.4836399
  9545.1040       -1.9759013        3.5065395       -1.9499127        3.4830683
  9546.1040       -1.9735122        3.5045567       -1.9478523        3.4824969
  9547.1040       -1.9705224        3.5030892       -1.9457955        3.4819256
  9548.1040       -1.9679352        3.5013571       -1.9437424        3.4813544
  9549.1040       -1.9647723        3.5001830       -1.9416929        3.4807834
  9550.1040       -1.9620366        3.4987948       -1.9396470        3.4802125
  9551.1040       -1.9587700        3.4980334       -1.9376047        3.4796418
  9552.1040       -1.9560283        3.4971343       -1.9355660        3.4790712
  9553.1040       -1.9529088        3.4968877       -1.9335309        3.4785007
  9554.1040       -1.9504817        3.4964656       -1.9314994        3.4779304
  9555.1040       -1.9478436        3.4965729       -1.9294714        3.4773602
  9556.1040       -1.9459887        3.4962879       -1.9274469        3.4767901
  9557.1040       -1.9438772        3.4963019       -1.9254260        3.4762202
  9558.1040       -1.9424127        3.4957769       -1.9234086        3.4756504
  9559.1040       -1.9405371        3.4954833       -1.9213947        3.4750807
  9560.1040       -1.9391578        3.4946573       -1.9193842        3.4745112
  9561.1040       -1.9372633        3.4941255       -1.9173773        3.4739419
  9562.1040       -1.9358176        3.4931351       -1.9153739        3.4733726
  9563.1040       -1.9338380        3.4924905       -1.9133739        3.4728035
  9564.1040       -1.9322906        3.4914329       -1.9113773        3.4722346
  9565.1040       -1.9301995        3.4907681       -1.9093842        3.4716657
  9566.1040       -1.9285442        3.4897452       -1.9073946        3.4710970
  9567.1040       -1.9263678        3.4891603       -1.9054083        3.4705285
  9568.1040       -1.9246536        3.4882555       -1.9034255        3.4699601
  9569.1040       -1.9224484        3.4878256       -1.9014460        3.4693918
  9570.1040       -1.9207504        3.4871269       -1.8994699        3.4688236
  9571.1040       -1.9186487        3.4869445       -1.8974972        3.4682556
  9572.1040       -1.9171708        3.4864978       -1.8955279        3.4676877
  9573.1040       -1.9154164        3.4865214       -1.8935619        3.4671200
  9574.1040       -1.9144078        3.4861791       -1.8915993        3.4665524
  9575.1040       -1.9131987        3.4861346       -1.8896400        3.4659849
  9576.1040       -1.9127222        3.4855399       -1.8876840        3.4654176
  9577.1040       -1.9119798        3.4850912       -1.8857313        3.4648504
  9578.1040       -1.9118902        3.4839711       -1.8837819        3.4642834
  9579.1040       -1.9114466        3.4828596       -1.8818359        3.4637164
  9580.1040       -1.9114942        3.4809199       -1.8798931        3.4631496
  9581.1040       -1.9109235        3.4788851       -1.8779535        3.4625830
  9582.1040       -1.9105257        3.4760379       -1.8760172        3.4620165
  9583.1040       -1.9091836        3.4732381       -1.8740842        3.4614501
  9584.1040       -1.9077415        3.4699494       -1.8721544        3.4608839
  9585.1040       -1.9053034        3.4671557       -1.8702278        3.4603178
  9586.1040       -1.9029492        3.4642379       -1.8683045        3.4597518
  9587.1040       -1.8998713        3.4620112       -1.8663843        3.4591860
  9588.1040       -1.8971597        3.4597282       -1.8644674        3.4586203
  9589.1040       -1.8939756        3.4580740       -1.8625536        3.4580547
  9590.1040       -1.8913035        3.4562240       -1.8606431        3.4574893
  9591.1040       -1.8882086        3.4548745       -1.8587356        3.4569240
  9592.1040       -1.8856426        3.4532421       -1.8568314        3.4563588
  9593.1040       -1.8826679        3.4520265       -1.8549303        3.4557938
  9594.1040       -1.8802092        3.4504308       -1.8530323        3.4552289
  9595.1040       -1.8772722        3.4491584       -1.8511375        3.4546642
  9596.1040       -1.8747338        3.4474686       -1.8492458        3.4540996
  9597.1040       -1.8715898        3.4461252       -1.8473571        3.4535351
  9598.1040       -1.8687193        3.4444709       -1.8454716        3.4529707
  9599.1040       -1.8652000        3.4433625       -1.8435892        3.4524065
  9600.1040       -1.8620597        3.4421477       -1.8417099        3.4518425
  9601.1040       -1.8584743        3.4415794       -1.8398336        3.4512785
  9602.1040       -1.8554921        3.4409011       -1.8379604        3.4507147
  9603.1040       -1.8522819        3.4407455       -1.8360902        3.4501511
  9604.1040       -1.8497871        3.4402381       -1.8342231        3.4495875
  9605.1040       -1.8470097        3.4400074       -1.8323591        3.4490241
  9606.1040       -1.8447969        3.4392798       -1.8304980        3.4484609
  9607.1040       -1.8421330        3.4387725       -1.8286400        3.4478977
  9608.1040       -1.8398690        3.4377978       -1.8267850        3.4473348
  9609.1040       -1.8370493        3.4371459       -1.8249329        3.4467719
  9610.1040       -1.8346118        3.4361389       -1.8230839        3.4462092
  9611.1040       -1.8316487        3.4355212       -1.8212378        3.4456466
  9612.1040       -1.8291049        3.4345803       -1.8193948        3.4450842
  9613.1040       -1.8260701        3.4340244       -1.8175546        3.4445218
  9614.1040       -1.8234573        3.4331173       -1.8157175        3.4439597
  9615.1040       -1.8203172        3.4325743       -1.8138832        3.4433976
  9616.1040       -1.8175420        3.4316937       -1.8120520        3.4428357
  9617.1040       -1.8141810        3.4312214       -1.8102236        3.4422739
  9618.1040       -1.8111349        3.4305043       -1.8083981        3.4417123
  9619.1040       -1.8075116        3.4303268       -1.8065756        3.4411508
  9620.1040       -1.8042835        3.4300195       -1.8047560        3.4405894
  9621.1040       -1.8005914        3.4303143       -1.8029392        3.4400282
  9622.1040       -1.7974113        3.4305045       -1.8011254        3.4394671
  9623.1040       -1.7938839        3.4312870       -1.7993144        3.4389061
  9624.1040       -1.7909724        3.4319291       -1.7975063        3.4383453
  9625.1040       -1.7878059        3.4331084       -1.7957010        3.4377846
  9626.1040       -1.7853402        3.4340794       -1.7938986        3.4372240
  9627.1040       -1.7827053        3.4354908       -1.7920990        3.4366636
  9628.1040       -1.7808368        3.4365456       -1.7903023        3.4361033
  9629.1040       -1.7787834        3.4378473       -1.7885084        3.4355431
  9630.1040       -1.7773825        3.4386406       -1.7867173        3.4349831
  9631.1040       -1.7756472        3.4396035       -1.7849290        3.4344232
  9632.1040       -1.7744073        3.4400486       -1.7831436        3.4338635
  9633.1040       -1.7726937        3.4407277       -1.7813609        3.4333038
  9634.1040       -1.7714100        3.4410144       -1.7795810        3.4327443
  9635.1040       -1.7696774        3.4416396       -1.7778038        3.4321850
  9636.1040       -1.7684327        3.4419246       -1.7760295        3.4316258
  9637.1040       -1.7668040        3.4425560       -1.7742579        3.4310667
  9638.1040       -1.7657182        3.4428141       -1.7724890        3.4305077
  9639.1040       -1.7642649        3.4433506       -1.7707229        3.4299489
  9640.1040       -1.7633211        3.4434578       -1.7689596        3.4293902
  9641.1040       -1.7619588        3.4438159       -1.7671989        3.4288317
  9642.1040       -1.7610503        3.4437434       -1.7654410        3.4282733
  9643.1040       -1.7596729        3.4439431       -1.7636858        3.4277150
  9644.1040       -1.7587172        3.4437555       -1.7619333        3.4271568
  9645.1040       -1.7572862        3.4438809       -1.7601835        3.4265988
  9646.1040       -1.7562785        3.4436529       -1.7584364        3.4260409
  9647.1040       -1.7548005        3.4437666       -1.7566920        3.4254832
  9648.1040       -1.7537532        3.4435647       -1.7549502        3.4249256
  9649.1040       -1.7522653        3.4437468       -1.7532111        3.4243681
  9650.1040       -1.7512626        3.4436428       -1.7514747        3.4238108
  9651.1040       -1.7498865        3.4439230       -1.7497409        3.4232536
  9652.1040       -1.7490631        3.4438933       -1.7480098        3.4226965
  9653.1040       -1.7479302        3.4441865       -1.7462813        3.4221395
  9654.1040       -1.7473750        3.4440754       -1.7445554        3.4215827
  9655.1040       -1.7464833        3.4441954       -1.7428322        3.4210260
  9656.1040       -1.7461144        3.4438525       -1.7411116        3.4204695
  9657.1040       -1.7453505        3.4437051       -1.7393935        3.4199131
  9658.1040       -1.7450495        3.4430784       -1.7376781        3.4193568
  9659.1040       -1.7442982        3.4426426       -1.7359653        3.4188007
  9660.1040       -1.7439572        3.4417347       -1.7342551        3.4182447
  9661.1040       -1.7431170        3.4410298       -1.7325474        3.4176888
  9662.1040       -1.7426372        3.4398754       -1.7308423        3.4171331
  9663.1040       -1.7416113        3.4389591       -1.7291398        3.4165774
  9664.1040       -1.7409109        3.4376477       -1.7274398        3.4160220
  9665.1040       -1.7396536        3.4366295       -1.7257424        3.4154666
  9666.1040       -1.7387228        3.4352644       -1.7240475        3.4149114
  9667.1040       -1.7372401        3.4342324       -1.7223552        3.4143563
  9668.1040       -1.7360884        3.4328982       -1.7206653        3.4138014
  9669.1040       -1.7344034        3.4319479       -1.7189781        3.4132466
  9670.1040       -1.7330896        3.4307429       -1.7172933        3.4126919
  9671.1040       -1.7312988        3.4299469       -1.7156110        3.4121374
  9672.1040       -1.7299375        3.4289023       -1.7139312        3.4115829
  9673.1040       -1.7281585        3.4282474       -1.7122540        3.4110287
  9674.1040       -1.7268491        3.4272970       -1.7105792        3.4104745
  9675.1040       -1.7251237        3.4266786       -1.7089069        3.4099205
  9676.1040       -1.7238375        3.4257313       -1.7072370        3.4093666
  9677.1040       -1.7220984        3.4251079       -1.7055697        3.4088129
  9678.1040       -1.7207598        3.4241752       -1.7039048        3.4082593
  9679.1040       -1.7189479        3.4236186       -1.7022423        3.4077058
  9680.1040       -1.7175634        3.4228214       -1.7005823        3.4071524
  9681.1040       -1.7157778        3.4224384       -1.6989248        3.4065992
  9682.1040       -1.7145035        3.4218142       -1.6972696        3.4060461
  9683.1040       -1.7129153        3.4215639       -1.6956169        3.4054932
  9684.1040       -1.7119079        3.4209829       -1.6939667        3.4049404
  9685.1040       -1.7105956        3.4206488       -1.6923188        3.4043877
  9686.1040       -1.7098054        3.4198823       -1.6906734        3.4038351
  9687.1040       -1.7086292        3.4193047       -1.6890303        3.4032827
  9688.1040       -1.7078894        3.4182713       -1.6873896        3.4027304
  9689.1040       -1.7066816        3.4174303       -1.6857514        3.4021783
  9690.1040       -1.7058416        3.4161644       -1.6841155        3.4016262
  9691.1040       -1.7044868        3.4151288       -1.6824820        3.4010744
  9692.1040       -1.7034611        3.4137078       -1.6808508        3.4005226
  9693.1040       -1.7018848        3.4125598       -1.6792220        3.3999710
  9694.1040       -1.7006026        3.4110884       -1.6775956        3.3994195
  9695.1040       -1.6987609        3.4099739       -1.6759716        3.3988681
  9696.1040       -1.6972456        3.4086189       -1.6743498        3.3983169
  9697.1040       -1.6952294        3.4076742       -1.6727304        3.3977658
  9698.1040       -1.6936025        3.4065185       -1.6711134        3.3972148
  9699.1040       -1.6915392        3.4057802       -1.6694987        3.3966640
  9700.1040       -1.6899215        3.4048190       -1.6678862        3.3961133
  9701.1040       -1.6879091        3.4042490       -1.6662761        3.3955627
  9702.1040       -1.6863693        3.4034324       -1.6646684        3.3950123
  9703.1040       -1.6844593        3.4029837       -1.6630629        3.3944620
  9704.1040       -1.6830450        3.4022643       -1.6614597        3.3939118
  9705.1040       -1.6812816        3.4018793       -1.6598588        3.3933618
  9706.1040       -1.6800228        3.4011860       -1.6582602        3.3928118
  9707.1040       -1.6784145        3.4007907       -1.6566638        3.3922621
  9708.1040       -1.6773056        3.4000568       -1.6550698        3.3917124
  9709.1040       -1.6758430        3.3995888       -1.6534779        3.3911629
  9710.1040       -1.6748710        3.3987434       -1.6518884        3.3906135
  9711.1040       -1.6735187        3.3981152       -1.6503011        3.3900643
  9712.1040       -1.6726034        3.3970744       -1.6487161        3.3895151
  9713.1040       -1.6712436        3.3962387       -1.6471333        3.3889662
  9714.1040       -1.6702533        3.3950030       -1.6455527        3.3884173
  9715.1040       -1.6687542        3.3940128       -1.6439744        3.3878686
  9716.1040       -1.6675867        3.3927009       -1.6423983        3.3873200
  9717.1040       -1.6659259        3.3917151       -1.6408244        3.3867715
  9718.1040       -1.6646447        3.3904594       -1.6392527        3.3862232
  9719.1040       -1.6629274        3.3895491       -1.6376833        3.3856750
  9720.1040       -1.6616458        3.3883639       -1.6361160        3.3851269
  9721.1040       -1.6599748        3.3874883       -1.6345509        3.3845790
  9722.1040       -1.6587548        3.3862869       -1.6329881        3.3840312
  9723.1040       -1.6571345        3.3853516       -1.6314274        3.3834835
  9724.1040       -1.6559447        3.3840634       -1.6298689        3.3829360
  9725.1040       -1.6543346        3.3830194       -1.6283125        3.3823885
  9726.1040       -1.6531311        3.3816022       -1.6267584        3.3818413
  9727.1040       -1.6514734        3.3804073       -1.6252064        3.3812941
  9728.1040       -1.6501731        3.3788303       -1.6236565        3.3807471
  9729.1040       -1.6483645        3.3774831       -1.6221089        3.3802002
  9730.1040       -1.6468568        3.3757808       -1.6205633        3.3796534
  9731.1040       -1.6447876        3.3743599       -1.6190199        3.3791068
  9732.1040       -1.6429914        3.3726696       -1.6174786        3.3785603
  9733.1040       -1.6406567        3.3713473       -1.6159395        3.3780140
  9734.1040       -1.6386486        3.3698139       -1.6144025        3.3774677
  9735.1040       -1.6361641        3.3686746       -1.6128676        3.3769216
  9736.1040       -1.6340677        3.3673265       -1.6113348        3.3763756
  9737.1040       -1.6315465        3.3663416       -1.6098042        3.3758298
  9738.1040       -1.6294279        3.3651008       -1.6082756        3.3752841
  9739.1040       -1.6268658        3.3641891       -1.6067492        3.3747385
  9740.1040       -1.6246754        3.3630137       -1.6052248        3.3741931
  9741.1040       -1.6220103        3.3621778       -1.6037025        3.3736477
  9742.1040       -1.6196878        3.3611147       -1.6021823        3.3731026
  9743.1040       -1.6168883        3.3604503       -1.6006642        3.3725575
  9744.1040       -1.6144671        3.3596157       -1.5991482        3.3720126
  9745.1040       -1.6116262        3.3592094       -1.5976342        3.3714678
  9746.1040       -1.6092234        3.3586416       -1.5961223        3.3709231
  9747.1040       -1.6064618        3.3584885       -1.5946124        3.3703786
  9748.1040       -1.6041872        3.3581384       -1.5931046        3.3698342
  9749.1040       -1.6015792        3.3581556       -1.5915989        3.3692899
  9750.1040       -1.5994636        3.3579382       -1.5900952        3.3687457
  9751.1040       -1.5970165        3.3580578       -1.5885935        3.3682017
  9752.1040       -1.5950621        3.3579174       -1.5870939        3.3676578
  9753.1040       -1.5927755        3.3580851       -1.5855963        3.3671141
  9754.1040       -1.5909706        3.3579633       -1.5841007        3.3665705
  9755.1040       -1.5888126        3.3581251       -1.5826071        3.3660270
  9756.1040       -1.5871095        3.3579859       -1.5811155        3.3654836
  9757.1040       -1.5850268        3.3581272       -1.5796260        3.3649404
  9758.1040       -1.5833722        3.3579778       -1.5781384        3.3643973
  9759.1040       -1.5813218        3.3581320       -1.5766529        3.3638543
  9760.1040       -1.5797011        3.3580240       -1.5751693        3.3633114
  9761.1040       -1.5777006        3.3582370       -1.5736878        3.3627687
  9762.1040       -1.5761476        3.3581973       -1.5722082        3.3622261
  9763.1040       -1.5742340        3.3584809       -1.5707306        3.3616837
  9764.1040       -1.5727866        3.3585123       -1.5692550        3.3611414
  9765.1040       -1.5710008        3.3588626       -1.5677813        3.3605992
  9766.1040       -1.5697051        3.3589520       -1.5663096        3.3600571
  9767.1040       -1.5680970        3.3593426       -1.5648399        3.3595152
  9768.1040       -1.5670038        3.3594476       -1.5633721        3.3589733
  9769.1040       -1.5656232        3.3598136       -1.5619062        3.3584317
  9770.1040       -1.5647660        3.3598372       -1.5604424        3.3578901
  9771.1040       -1.5636028        3.3600621       -1.5589804        3.3573487
  9772.1040       -1.5629261        3.3599024       -1.5575204        3.3568074
  9773.1040       -1.5619036        3.3599146       -1.5560623        3.3562662
  9774.1040       -1.5613263        3.3595235       -1.5546062        3.3557252
  9775.1040       -1.5603622        3.3592893       -1.5531520        3.3551843
  9776.1040       -1.5597976        3.3586434       -1.5516997        3.3546435
  9777.1040       -1.5587975        3.3581530       -1.5502493        3.3541029
